UTC时间,卫星,速度 (公里/小时),航向 (度),纬度,经度,GPS卫星,Glonass卫星,BrakeTrigger,高度 (米),速度品质 (公里/小时),垂直速度 (公里/小时),触发事件时间 (s),解决方案类型,Elapsed time (s),Distance (米),Lateral acceleration (G),Longitudinal acceleration (G),Relative height (米),Radius of turn (米),DIS33 (米),v (公里/小时),oil (ml),IMU Kalman Filter Status,CustomBrakeTrigger_|_ContextSpecificChannel_|_2d058a7d-adf4-4854-8fa0-2a376f2a4032,Centre Line Deviation_|_ContextSpecificChannel_|_2d058a7d-adf4-4854-8fa0-2a376f2a4032 (米)
001629.900,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,1.30,0.00,0.00,0.00,0.00,0.00,15.89,21.95,92.4700012207031,0,0,0.00
001629.910,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,1.31,0.00,0.00,0.00,0.00,0.00,15.92,21.66,92.4700012207031,0,0,0.00
001629.920,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,1.32,0.00,0.00,0.00,0.00,0.00,15.95,21.97,92.4799957275391,0,0,0.00
001629.930,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,1.33,0.00,0.00,0.00,0.00,0.00,15.98,21.90,92.4899978637695,0,0,0.00
001629.940,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,1.34,0.00,0.00,0.00,0.00,0.00,16.01,22.10,92.5,0,0,0.00
001629.950,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,1.35,0.00,0.00,0.00,0.00,0.00,16.04,21.87,92.5099945068359,0,0,0.00
001629.960,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,1.36,0.00,0.00,0.00,0.00,0.00,16.07,21.84,92.5199966430664,0,0,0.00
001629.970,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,1.37,0.00,0.00,0.00,0.00,0.00,16.10,21.77,92.5299987792969,0,0,0.00
001629.980,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,1.38,0.00,0.00,0.00,0.00,0.00,16.13,22.08,92.5400009155273,0,0,0.00
001629.990,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,1.39,0.00,0.00,0.00,0.00,0.00,16.16,21.89,92.5499954223633,0,0,0.00
001630.000,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,1.40,0.00,0.00,0.00,0.00,0.00,16.19,21.82,92.5599975585938,0,0,0.00
001630.010,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,1.41,0.00,0.00,0.00,0.00,0.00,16.22,21.67,92.5699996948242,0,0,0.00
001630.020,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,1.42,0.00,0.00,0.00,0.00,0.00,16.25,21.89,92.5799942016602,0,0,0.00
001630.030,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,1.43,0.00,0.00,0.00,0.00,0.00,16.28,21.90,92.5899963378906,0,0,0.00
001630.040,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,1.44,0.00,0.00,0.00,0.00,0.00,16.30,21.93,92.5999984741211,0,0,0.00
001630.050,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,1.45,0.00,0.00,0.00,0.00,0.00,16.33,21.79,92.6100006103516,0,0,0.00
001630.060,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,1.46,0.00,0.00,0.00,0.00,0.00,16.36,21.77,92.6199951171875,0,0,0.00
001630.070,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,1.47,0.00,0.00,0.00,0.00,0.00,16.39,21.84,92.629997253418,0,0,0.00
001630.080,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,1.48,0.00,0.00,0.00,0.00,0.00,16.42,22.00,92.6399993896484,0,0,0.00
001630.090,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,1.49,0.00,0.00,0.00,0.00,0.00,16.45,21.97,92.6500015258789,0,0,0.00
001630.100,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,1.50,0.00,0.00,0.00,0.00,0.00,16.48,21.89,92.6599960327148,0,0,0.00
001630.110,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,1.51,0.00,0.00,0.00,0.00,0.00,16.51,21.43,92.6599960327148,0,0,0.00
001630.120,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,1.52,0.00,0.00,0.00,0.00,0.00,16.54,21.72,92.6699981689453,0,0,0.00
001630.130,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,1.53,0.00,0.00,0.00,0.00,0.00,16.57,21.99,92.6800003051758,0,0,0.00
001630.140,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,1.54,0.00,0.00,0.00,0.00,0.00,16.59,22.03,92.6899948120117,0,0,0.00
001630.150,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,1.55,0.00,0.00,0.00,0.00,0.00,16.62,21.87,92.6999969482422,0,0,0.00
001630.160,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,1.56,0.00,0.00,0.00,0.00,0.00,16.65,21.53,92.7099990844727,0,0,0.00
001630.170,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,1.57,0.00,0.00,0.00,0.00,0.00,16.68,21.94,92.7200012207031,0,0,0.00
001630.180,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,1.58,0.00,0.00,0.00,0.00,0.00,16.71,22.19,92.7299957275391,0,0,0.00
001630.190,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,1.59,0.00,0.00,0.00,0.00,0.00,16.74,22.04,92.7399978637695,0,0,0.00
001630.200,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,1.60,0.00,0.00,0.00,0.00,0.00,16.77,21.80,92.75,0,0,0.00
001630.210,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,1.61,0.00,0.00,0.00,0.00,0.00,16.80,22.00,92.7599945068359,0,0,0.00
001630.220,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,1.62,0.00,0.00,0.00,0.00,0.00,16.83,22.00,92.7599945068359,0,0,0.00
001630.230,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,1.63,0.00,0.00,0.00,0.00,0.00,16.86,22.15,92.7699966430664,0,0,0.00
001630.240,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,1.64,0.00,0.00,0.00,0.00,0.00,16.89,22.05,92.7799987792969,0,0,0.00
001630.250,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,1.65,0.00,0.00,0.00,0.00,0.00,16.92,21.83,92.7900009155273,0,0,0.00
001630.260,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,1.66,0.00,0.00,0.00,0.00,0.00,16.95,21.86,92.7999954223633,0,0,0.00
001630.270,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,1.67,0.00,0.00,0.00,0.00,0.00,16.97,21.99,92.8099975585938,0,0,0.00
001630.280,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,1.68,0.00,0.00,0.00,0.00,0.00,17.00,22.18,92.8199996948242,0,0,0.00
001630.290,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,1.69,0.00,0.00,0.00,0.00,0.00,17.03,22.08,92.8299942016602,0,0,0.00
001630.300,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,1.70,0.00,0.00,0.00,0.00,0.00,17.06,21.99,92.8399963378906,0,0,0.00
001630.310,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,1.71,0.00,0.00,0.00,0.00,0.00,17.09,22.08,92.8499984741211,0,0,0.00
001630.320,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,1.72,0.00,0.00,0.00,0.00,0.00,17.12,22.22,92.8499984741211,0,0,0.00
001630.330,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,1.73,0.00,0.00,0.00,0.00,0.00,17.15,22.04,92.8600006103516,0,0,0.00
001630.340,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,1.74,0.00,0.00,0.00,0.00,0.00,17.18,21.93,92.8699951171875,0,0,0.00
001630.350,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,1.75,0.00,0.00,0.00,0.00,0.00,17.21,22.03,92.879997253418,0,0,0.00
001630.360,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,1.76,0.00,0.00,0.00,0.00,0.00,17.24,21.99,92.8899993896484,0,0,0.00
001630.370,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,1.77,0.00,0.00,0.00,0.00,0.00,17.27,22.30,92.9000015258789,0,0,0.00
001630.380,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,1.78,0.00,0.00,0.00,0.00,0.00,17.30,22.15,92.9099960327148,0,0,0.00
001630.390,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,1.79,0.00,0.00,0.00,0.00,0.00,17.33,22.01,92.9199981689453,0,0,0.00
001630.400,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,1.80,0.00,0.00,0.00,0.00,0.00,17.36,21.95,92.9300003051758,0,0,0.00
001630.410,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,1.81,0.00,0.00,0.00,0.00,0.00,17.39,21.96,92.9300003051758,0,0,0.00
001630.420,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,1.82,0.00,0.00,0.00,0.00,0.00,17.41,22.23,92.9399948120117,0,0,0.00
001630.430,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,1.83,0.00,0.00,0.00,0.00,0.00,17.44,22.18,92.9499969482422,0,0,0.00
001630.440,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,1.84,0.00,0.00,0.00,0.00,0.00,17.47,22.18,92.9599990844727,0,0,0.00
001630.450,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,1.85,0.00,0.00,0.00,0.00,0.00,17.50,21.70,92.9700012207031,0,0,0.00
001630.460,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,1.86,0.00,0.00,0.00,0.00,0.00,17.54,21.80,92.9700012207031,0,0,0.00
001630.470,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,1.87,0.00,0.00,0.00,0.00,0.00,17.56,22.22,92.9799957275391,0,0,0.00
001630.480,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,1.88,0.00,0.00,0.00,0.00,0.00,17.59,22.26,92.9899978637695,0,0,0.00
001630.490,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,1.89,0.00,0.00,0.00,0.00,0.00,17.62,22.09,93,0,0,0.00
001630.500,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,1.90,0.00,0.00,0.00,0.00,0.00,17.65,21.70,93.0099945068359,0,0,0.00
001630.510,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,1.91,0.00,0.00,0.00,0.00,0.00,17.68,21.97,93.0199966430664,0,0,0.00
001630.520,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,1.92,0.00,0.00,0.00,0.00,0.00,17.71,22.28,93.0299987792969,0,0,0.00
001630.530,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,1.93,0.00,0.00,0.00,0.00,0.00,17.74,22.19,93.0299987792969,0,0,0.00
001630.540,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,1.94,0.00,0.00,0.00,0.00,0.00,17.77,21.99,93.0400009155273,0,0,0.00
001630.550,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,1.95,0.00,0.00,0.00,0.00,0.00,17.80,22.14,93.0499954223633,0,0,0.00
001630.560,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,1.96,0.00,0.00,0.00,0.00,0.00,17.83,22.14,93.0599975585938,0,0,0.00
001630.570,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,1.97,0.00,0.00,0.00,0.00,0.00,17.86,22.24,93.0699996948242,0,0,0.00
001630.580,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,1.98,0.00,0.00,0.00,0.00,0.00,17.88,22.08,93.0799942016602,0,0,0.00
001630.590,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,1.99,0.00,0.00,0.00,0.00,0.00,17.91,22.08,93.0899963378906,0,0,0.00
001630.600,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,2.00,0.00,0.00,0.00,0.00,0.00,17.95,21.96,93.0899963378906,0,0,0.00
001630.610,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,2.01,0.00,0.00,0.00,0.00,0.00,17.97,22.11,93.0999984741211,0,0,0.00
001630.620,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,2.02,0.00,0.00,0.00,0.00,0.00,18.00,22.15,93.1100006103516,0,0,0.00
001630.630,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,2.03,0.00,0.00,0.00,0.00,0.00,18.03,22.10,93.1199951171875,0,0,0.00
001630.640,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,2.04,0.00,0.00,0.00,0.00,0.00,18.07,22.00,93.129997253418,0,0,0.00
001630.650,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,2.05,0.00,0.00,0.00,0.00,0.00,18.09,22.15,93.1399993896484,0,0,0.00
001630.660,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,2.06,0.00,0.00,0.00,0.00,0.00,18.12,22.17,93.1399993896484,0,0,0.00
001630.670,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,2.07,0.00,0.00,0.00,0.00,0.00,18.15,22.10,93.1500015258789,0,0,0.00
001630.680,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,2.08,0.00,0.00,0.00,0.00,0.00,18.18,22.07,93.1599960327148,0,0,0.00
001630.690,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,2.09,0.00,0.00,0.00,0.00,0.00,18.21,22.08,93.1699981689453,0,0,0.00
001630.700,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,2.10,0.00,0.00,0.00,0.00,0.00,18.24,22.16,93.1800003051758,0,0,0.00
001630.710,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,2.11,0.00,0.00,0.00,0.00,0.00,18.27,22.19,93.1800003051758,0,0,0.00
001630.720,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,2.12,0.00,0.00,0.00,0.00,0.00,18.30,22.34,93.1899948120117,0,0,0.00
001630.730,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,2.13,0.00,0.00,0.00,0.00,0.00,18.33,22.17,93.1999969482422,0,0,0.00
001630.740,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,2.14,0.00,0.00,0.00,0.00,0.00,18.36,22.05,93.2099990844727,0,0,0.00
001630.750,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,2.15,0.00,0.00,0.00,0.00,0.00,18.39,22.09,93.2200012207031,0,0,0.00
001630.760,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,2.16,0.00,0.00,0.00,0.00,0.00,18.42,22.33,93.2299957275391,0,0,0.00
001630.770,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,2.17,0.00,0.00,0.00,0.00,0.00,18.45,22.20,93.2399978637695,0,0,0.00
001630.780,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,2.18,0.00,0.00,0.00,0.00,0.00,18.48,22.23,93.2399978637695,0,0,0.00
001630.790,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,2.19,0.00,0.00,0.00,0.00,0.00,18.50,21.79,93.25,0,0,0.00
001630.800,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,2.20,0.00,0.00,0.00,0.00,0.00,18.54,21.89,93.2599945068359,0,0,0.00
001630.810,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,2.21,0.00,0.00,0.00,0.00,0.00,18.56,22.26,93.2699966430664,0,0,0.00
001630.820,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,2.22,0.00,0.00,0.00,0.00,0.00,18.59,22.43,93.2799987792969,0,0,0.00
001630.830,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,2.23,0.00,0.00,0.00,0.00,0.00,18.62,22.23,93.2900009155273,0,0,0.00
001630.840,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,2.24,0.00,0.00,0.00,0.00,0.00,18.65,21.78,93.2999954223633,0,0,0.00
001630.850,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,2.25,0.00,0.00,0.00,0.00,0.00,18.68,22.19,93.2999954223633,0,0,0.00
001630.860,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,2.26,0.00,0.00,0.00,0.00,0.00,18.71,22.36,93.3099975585938,0,0,0.00
001630.870,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,2.27,0.00,0.00,0.00,0.00,0.00,18.74,22.29,93.3299942016602,0,0,0.00
001630.880,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,2.28,0.00,0.00,0.00,0.00,0.00,18.77,22.11,93.3299942016602,0,0,0.00
001630.890,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,2.29,0.00,0.00,0.00,0.00,0.00,18.80,22.19,93.3399963378906,0,0,0.00
001630.900,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,2.30,0.00,0.00,0.00,0.00,0.00,18.83,22.30,93.3499984741211,0,0,0.00
001630.910,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,2.31,0.00,0.00,0.00,0.00,0.00,18.86,22.36,93.3600006103516,0,0,0.00
001630.920,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,2.32,0.00,0.00,0.00,0.00,0.00,18.89,22.23,93.3699951171875,0,0,0.00
001630.930,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,2.33,0.00,0.00,0.00,0.00,0.00,18.92,22.06,93.379997253418,0,0,0.00
001630.940,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,2.34,0.00,0.00,0.00,0.00,0.00,18.95,22.19,93.3899993896484,0,0,0.00
001630.950,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,2.35,0.00,0.00,0.00,0.00,0.00,18.98,22.12,93.4000015258789,0,0,0.00
001630.960,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,2.36,0.00,0.00,0.00,0.00,0.00,19.01,22.31,93.4099960327148,0,0,0.00
001630.970,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,2.37,0.00,0.00,0.00,0.00,0.00,19.04,22.21,93.4199981689453,0,0,0.00
001630.980,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,2.38,0.00,0.00,0.00,0.00,0.00,19.07,22.24,93.4300003051758,0,0,0.00
001630.990,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,2.39,0.00,0.00,0.00,0.00,0.00,19.10,22.28,93.4399948120117,0,0,0.00
001631.000,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,2.40,0.00,0.00,0.00,0.00,0.00,19.13,22.41,93.4499969482422,0,0,0.00
001631.010,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,2.41,0.00,0.00,0.00,0.00,0.00,19.15,22.21,93.4599990844727,0,0,0.00
001631.020,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,2.42,0.00,0.00,0.00,0.00,0.00,19.19,22.10,93.4700012207031,0,0,0.00
001631.030,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,2.43,0.00,0.00,0.00,0.00,0.00,19.22,22.08,93.4799957275391,0,0,0.00
001631.040,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,2.44,0.00,0.00,0.00,0.00,0.00,19.24,22.35,93.4899978637695,0,0,0.00
001631.050,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,2.45,0.00,0.00,0.00,0.00,0.00,19.27,22.29,93.5,0,0,0.00
001631.060,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,2.46,0.00,0.00,0.00,0.00,0.00,19.31,22.39,93.5099945068359,0,0,0.00
001631.070,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,2.47,0.00,0.00,0.00,0.00,0.00,19.33,22.05,93.5299987792969,0,0,0.00
001631.080,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,2.48,0.00,0.00,0.00,0.00,0.00,19.37,22.10,93.5400009155273,0,0,0.00
001631.090,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,2.49,0.00,0.00,0.00,0.00,0.00,19.39,22.27,93.5499954223633,0,0,0.00
001631.100,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,2.50,0.00,0.00,0.00,0.00,0.00,19.42,22.17,93.5599975585938,0,0,0.00
001631.110,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,2.51,0.00,0.00,0.00,0.00,0.00,19.45,22.25,93.5699996948242,0,0,0.00
001631.120,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,2.52,0.00,0.00,0.00,0.00,0.00,19.48,22.25,93.5799942016602,0,0,0.00
001631.130,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,2.53,0.00,0.00,0.00,0.00,0.00,19.51,22.21,93.5999984741211,0,0,0.00
001631.140,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,2.54,0.00,0.00,0.00,0.00,0.00,19.54,22.19,93.5999984741211,0,0,0.00
001631.150,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,2.55,0.00,0.00,0.00,0.00,0.00,19.57,22.28,93.6199951171875,0,0,0.00
001631.160,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,2.56,0.00,0.00,0.00,0.00,0.00,19.60,22.36,93.629997253418,0,0,0.00
001631.170,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,2.57,0.00,0.00,0.00,0.00,0.00,19.63,22.29,93.629997253418,0,0,0.00
001631.180,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,2.58,0.00,0.00,0.00,0.00,0.00,19.66,22.04,93.6399993896484,0,0,0.00
001631.190,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,2.59,0.00,0.00,0.00,0.00,0.00,19.69,22.32,93.6500015258789,0,0,0.00
